player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,country_id,country_name,country_league_id,country_league_name,country_flag,country_rating,country_position,country_kit_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,play_styles
197907,2024-05-01,"Miguel Ángel Sansores Sánchez - FIFA 22 - Aug 18, 2022 | SoFIFA",Miguel Ángel Sansores Sánchez,"Miguel Angel Sansores (Miguel Ángel Sansores Sánchez, born 28 April 1991) is a Mexican footballer who plays as a striker for Mexican club Mazatlán. In the game FIFA 22, his overall rating is 66.",https://cdn.sofifa.net/players/197/907/22_120.png,174,73,1991-04-28,ST,66,66,€850K,€5K,Right,3 ,2 ,1 ,Medium/Medium,Lean (170-185),No,€1.4M,,114899,Mazatlán,341,Liga MX,https://cdn.sofifa.net/meta/team/247689/30.png,69,SUB,25,2022-01-01,2025,,,,,,,,,45,70,66,62,52,62,45,48,52,63,67,66,70,67,64,65,78,58,70,60,41,34,70,50,57,58,30,32,25,11,7,13,16,12,
267962,2024-05-01,Bartosz Klebaniuk -,Bartosz Klebaniuk,"Bartosz Klebaniuk (born 8 April 2002) is a Polish footballer who plays as a goalkeeper for Polish club Pogoń Szczecin. In the game FC 24, his overall rating is 59.",https://cdn.sofifa.net/players/267/962/24_120.png,191,79,2002-04-08,GK,59,71,€475K,€750,Right,1 ,1 ,1 ,Medium/Medium,Normal (185+),No,€736K,,110746,Pogoń Szczecin,66,Ekstraklasa,https://cdn.sofifa.net/meta/team/808/30.png,67,SUB,81,2021-07-01,2025,,,,,,,,,14,5,14,29,8,12,14,11,20,13,33,32,36,57,28,41,52,15,55,8,26,14,4,37,10,42,5,12,13,56,57,55,60,60,Cross Claimer
183130,2024-05-01,Marc Albrighton -,Marc Albrighton,"Marc Albrighton (born 18 November 1989) is a British footballer who plays as a right midfield for British club Leicester City. In the game FC 24, his overall rating is 69.",https://cdn.sofifa.net/players/183/130/24_120.png,175,74,1989-11-18,"RM,RWB,RW",69,69,€875K,€19K,Right,3 ,3 ,2 ,High/High,Lean (170-185),Yes,€1.6M,,95,Leicester City,14,Championship,https://cdn.sofifa.net/meta/team/42/30.png,75,SUB,11,2014-07-01,2024,,,,,,,,,75,65,45,70,69,70,78,73,71,71,57,55,60,66,72,70,54,66,58,65,69,56,68,68,60,70,67,61,57,15,9,8,15,14,"Long Ball Pass, Early Crosser (CPU AI), Solid Player, Team Player"
268575,2024-05-01,Luca Bolletta -,Luca Bolletta,"Luca Bolletta (born 26 November 2004) is an Italian footballer who plays as a goalkeeper for Italian club Ascoli. In the game FC 24, his overall rating is 54.",https://cdn.sofifa.net/players/268/575/24_120.png,190,78,2004-11-26,GK,54,66,€220K,€500,Left,1 ,1 ,1 ,Medium/Medium,Normal (185+),No,€385K,,1847,Ascoli,32,Serie B,https://cdn.sofifa.net/meta/team/1006/30.png,68,SUB,12,2020-09-01,2024,,,,,,,,,14,9,12,25,5,14,14,10,21,13,40,44,38,45,43,40,49,40,52,5,24,6,4,38,16,34,9,10,12,51,54,53,53,57,
265798,2024-05-01,"Aristide Wam - FIFA 23 - Sep 11, 2023 | SoFIFA",Aristide Wam,"Aristide Wam (born 12 February 2002) is a Cameroonian footballer who plays as a central defensive midfielder for French club Le Havre. In the game FIFA 23, his overall rating is 60.",https://cdn.sofifa.net/players/265/798/23_120.png,183,75,2002-02-12,"CDM,CB",60,74,€550K,€900,Right,3 ,2 ,1 ,Low/High,Lean (170-185),No,€1.3M,,1738,Le Havre,17,Ligue 2,https://cdn.sofifa.net/meta/team/1055/30.png,67,SUB,66,2021-12-11,2023,,,,,,,,,46,37,60,60,35,53,45,42,55,57,57,67,56,59,52,47,65,71,64,42,60,60,46,48,43,61,57,62,55,10,13,9,10,7,
251672,2024-05-01,"Khalid Abdulaziz Al-Khathlan - FIFA 23 - Sep 11, 2023 | SoFIFA",Khalid Abdulaziz Al-Khathlan,"Khaled Al Khathlan (Khalid Abdulaziz Al-Khathlan, born 3 August 1996) is a Saudi Arabian footballer who plays as a left back for Saudi Arabian club Al Raed. In the game FIFA 23, his overall rating is 62.",https://cdn.sofifa.net/players/251/672/23_120.png,175,70,1996-08-03,"LB,LM",62,62,€400K,€3K,Left,3 ,2 ,1 ,Medium/Medium,Lean (170-185),No,€660K,,112392,Al Raed,350,Pro League,https://cdn.sofifa.net/meta/team/363/30.png,67,SUB,4,2020-09-10,2023,,,,,,,,,56,23,49,56,25,54,52,42,48,55,73,72,71,56,63,31,63,76,57,28,53,65,51,48,39,47,54,56,57,12,10,10,14,7,
273925,2024-05-01,Taylor Foran -,Taylor Foran,"Taylor Foran (born 14 October 2003) is a British footballer who plays as a center back for British club Arsenal. In the game FC 24, his overall rating is 60.",https://cdn.sofifa.net/players/273/925/24_120.png,196,86,2003-10-14,CB,60,71,€500K,€6K,Right,2 ,2 ,1 ,Medium/Medium,Lean (185+),No,€1M,,1,Arsenal,13,Premier League,https://cdn.sofifa.net/meta/team/19/30.png,83,RES,50,2022-07-05,2024,,,,,,,,,41,28,63,49,31,32,40,29,48,44,46,62,34,54,36,47,69,48,77,29,68,56,29,34,42,44,58,59,53,13,9,12,5,12,
273527,2024-05-01,Seniko Romeo Doua -,Seniko Romeo Doua,"Seniko Doua (Seniko Romeo Doua, born 1 November 2001) is an Ivorian footballer who plays as a right back for Romanian club Petrolul 52. In the game FC 24, his overall rating is 65.",https://cdn.sofifa.net/players/273/527/24_120.png,178,73,2001-11-01,"RB,RWB",65,75,€1.5M,€2K,Right,2 ,2 ,1 ,High/Medium,Normal (170-185),No,€2.3M,,110078,Petrolul 52,330,Liga I,https://cdn.sofifa.net/meta/team/132584/30.png,65,RB,71,2023-01-13,2025,,,,,,,,,49,38,42,60,46,66,41,37,48,67,84,80,72,68,72,61,69,72,73,61,73,64,59,38,36,48,65,58,57,11,13,11,15,8,"Jockey, Quick Step"
267445,2024-05-01,"Patrick Machado - FIFA 23 - Sep 1, 2022 | SoFIFA",Patrick Machado Ferreira,"Patrick Machado (Patrick Machado Ferreira, born 23 November 1998) is a Brazilian footballer who plays as a central attacking midfielder for Portuguese club Santa Clara. In the game FIFA 23, his overall rating is 62.",https://cdn.sofifa.net/players/267/445/23_120.png,175,65,1998-11-23,CAM,62,69,€800K,€1K,Left,2 ,3 +1,1 ,High/Medium,Lean (170-185),No,€1.8M,,1438,Santa Clara,308,Primeira Liga,https://cdn.sofifa.net/meta/team/2628/30.png,69,SUB,90,2022-01-31,2024,,,,,,,,,55,50,40,64,45,72,57,49,65,71,65,60,50,57,78,67,55,,40,51,49,32,55,61,51,66,47,42,45,12,7,12,7,13,
274835,2024-05-01,"Ferhat Cakir - FIFA 23 - Sep 11, 2023 | SoFIFA",Ferhat Cakir,"Ferhat Cakir (born 7 July 2002) is a Belgian footballer who plays as a left back for Dutch club Fortuna Sittard. In the game FIFA 23, his overall rating is 56.",https://cdn.sofifa.net/players/274/835/23_120.png,183,70,2002-07-07,LB,56,68,€325K,€1K,Left,3 ,2 ,1 ,Medium/Medium,Lean (170-185),No,€536K,,634,Fortuna Sittard,10,Eredivisie,https://cdn.sofifa.net/meta/team/1459/30.png,68,RES,28,2023-03-11,2023,,,,,,,,,42,30,51,41,33,52,35,36,30,46,70,74,64,50,64,29,64,50,49,35,55,56,42,39,48,40,55,58,59,15,13,12,6,9,
192041,2024-05-01,"Néstor Alejandro Araujo Razo - FIFA 23 - May 16, 2023 | SoFIFA",Néstor Alejandro Araujo Razo,"Néstor Araújo (Néstor Alejandro Araujo Razo, born 29 August 1991) is a Mexican footballer who plays as a center back for the Mexico national team. In the game FIFA 23, his overall rating is 75.",https://cdn.sofifa.net/players/192/041/23_120.png,188,87,1991-08-29,CB,75,75,€0,€0,Right,3 ,2 ,1 ,Low/Medium,Normal (185+),No,,Strength,,,,,,,,,1386,Mexico,78,Friendly International,https://cdn.sofifa.net/meta/team/18576/30.png,77,SUB,2,32,35,75,79,36,53,44,45,69,69,60,67,36,70,60,57,66,68,88,39,65,73,30,43,54,71,76,75,73,7,8,13,6,9,Dives into tackles (AI)
279900,2024-05-01,Rafael -,Rafael da Silva Pontelo,"Rafael (born 22 January 2003) is a Brazilian footballer who plays as a center back for Portuguese club Sporting CP. In the game FC 24, his overall rating is 60.",https://cdn.sofifa.net/players/279/900/24_120.png,191,78,2003-01-22,CB,60,74,€550K,€1K,Left,2 ,2 ,1 ,Medium/High,Lean (185+),No,€1.4M,,237,Sporting CP,308,Primeira Liga,https://cdn.sofifa.net/meta/team/58/30.png,78,SUB,45,2024-01-02,2028,,,,,,,,,39,20,63,45,27,35,23,19,41,60,61,55,48,52,47,45,72,65,72,24,49,54,54,26,44,42,55,69,62,12,13,9,12,14,
199584,2024-05-01,"Maikel Kieftenbeld - FIFA 23 - Sep 11, 2023 | SoFIFA",Maikel Kieftenbeld,"Maikel Kieftenbeld (born 26 June 1990) is a Dutch footballer who plays as a central defensive midfielder for Dutch club FC Emmen. In the game FIFA 23, his overall rating is 68.",https://cdn.sofifa.net/players/199/584/23_120.png,179,78,1990-06-26,"CDM,CM",68,68,€800K,€4K,Right,3 ,3 ,1 ,Medium/High,Normal (170-185),No,€1.2M,,100628,FC Emmen,10,Eredivisie,https://cdn.sofifa.net/meta/team/2475/30.png,66,RES,6,2022-07-01,2024,,,,,,,,,63,58,59,66,74,63,57,62,64,63,51,52,64,63,72,80,81,63,67,70,80,68,54,59,58,66,67,71,70,13,7,12,10,6,Dives into tackles (AI)
260682,2024-05-01,"Florinel Cătălin Mitrea - FIFA 23 - Dec 17, 2022 | SoFIFA",Florinel Cătălin Mitrea,"Florinel Mitrea (Florinel Cătălin Mitrea, born 6 July 1993) is a Romanian footballer who plays as a left back for Romanian club Universitatea Cluj. In the game FIFA 23, his overall rating is 61.",https://cdn.sofifa.net/players/260/682/23_120.png,180,76,1993-07-06,LB,61,61,€300K,€1K,Left,2 ,2 ,1 ,Medium/Medium,Lean (170-185),No,€405K,,110751,Universitatea Cluj,330,Liga I,https://cdn.sofifa.net/meta/team/9426/30.png,65,SUB,6,2021-06-17,2023,,,,,,,,,55,23,51,57,23,51,44,39,51,54,72,70,70,58,69,59,61,69,61,34,62,58,44,44,43,51,57,59,57,13,12,13,8,10,
255918,2024-05-01,"Lee Ji Yong - FIFA 23 - Dec 17, 2022 | SoFIFA",Ji-yong Lee,"Lee Ji Yong (Ji-yong Lee, born 1 April 1999) is a Korean footballer who plays as a right midfield for Korean club Pohang Steelers. In the game FIFA 23, his overall rating is 53.",https://cdn.sofifa.net/players/255/918/23_120.png,175,67,1999-04-01,RM,53,62,€210K,€1K,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€305K,,1474,Pohang Steelers,83,K League 1,https://cdn.sofifa.net/meta/team/1506/30.png,67,RES,99,2020-01-01,2022,,,,,,,,,51,44,36,48,38,56,37,30,47,51,73,70,53,42,76,46,33,49,54,39,29,18,43,43,53,46,22,27,22,8,10,9,13,11,
169465,2024-05-01,Matthew Anthony Derbyshire -,Matthew Anthony Derbyshire,"Matt Derbyshire (Matthew Anthony Derbyshire, born 14 April 1986) is a British footballer who plays as a striker for British club Bradford City. In the game FC 24, his overall rating is 60.",https://cdn.sofifa.net/players/169/465/24_120.png,178,71,1986-04-14,ST,60,60,€80K,€3K,Right,3 ,2 ,1 ,Low/Low,Lean (170-185),No,€140K,,1804,Bradford City,61,League Two,https://cdn.sofifa.net/meta/team/137/30.png,63,RES,27,2023-01-09,2024,,,,,,,,,55,62,59,58,61,58,58,40,45,61,54,54,66,61,58,65,58,46,56,61,59,27,63,57,63,60,28,22,23,13,9,6,6,16,
278851,2024-05-01,Ata Berk Karababa -,Ata Berk Karababa,"Ata Berk Karababa (born 26 March 2005) is a Turkish footballer who plays as a right winger for Turkish club Konyaspor. In the game FC 24, his overall rating is 57.",https://cdn.sofifa.net/players/278/851/24_120.png,175,72,2005-03-26,RW,57,73,€425K,€1K,Left,3 ,3 ,1 ,Medium/Medium,Normal (170-185),No,€1.1M,,101033,Konyaspor,68,Süper Lig,https://cdn.sofifa.net/meta/team/2632/30.png,69,RES,27,2023-07-01,2025,,,,,,,,,50,51,40,55,35,66,52,54,51,59,67,63,68,45,72,53,37,50,40,59,41,24,53,55,57,49,28,25,27,8,8,8,10,11,
279213,2024-05-01,Otto Emerson Stange -,Otto Emerson Stange,"Otto Stange (Otto Emerson Stange, born 9 February 2007) is a German footballer who plays as a striker for German club Hamburger SV. In the game FC 24, his overall rating is 54.",https://cdn.sofifa.net/players/279/213/24_120.png,185,75,2007-02-09,ST,54,80,€425K,€900,Right,3 ,2 ,1 ,High/Medium,Lean (185+),No,€1.1M,,28,Hamburger SV,20,2. Bundesliga,https://cdn.sofifa.net/meta/team/2708/30.png,71,RES,49,2023-11-24,2028,,,,,,,,,30,61,52,50,33,56,34,29,31,52,53,53,58,49,58,56,53,58,57,52,45,14,54,42,66,47,19,20,11,11,5,12,15,5,
261044,2024-05-01,"Diber Armando Cambindo Abonia - FIFA 23 - Jun 27, 2023 | SoFIFA",Diber Armando Cambindo Abonia,"Diber Cambindo (Diber Armando Cambindo Abonia, born 17 February 1996) is a Colombian footballer who plays as a striker for Colombian club Independiente Medellín. In the game FIFA 23, his overall rating is 71.",https://cdn.sofifa.net/players/261/044/23_120.png,183,83,1996-02-17,ST,71,72,€2.2M,€3K,Right,3 ,2 ,1 ,High/Medium,Normal (170-185),No,€3.2M,Strength,101103,Independiente Medellín,336,Categoría Primera A,https://cdn.sofifa.net/meta/team/332/30.png,70,SUB,27,2021-07-01,2025,,,,,,,,,37,78,77,53,70,64,42,40,42,66,68,70,70,65,71,71,70,72,90,62,50,18,71,43,63,59,20,20,18,7,9,14,13,13,
193206,2024-05-01,"Oliver Robert Lee - FIFA 23 - Feb 22, 2023 | SoFIFA",Oliver Robert Lee,"Olly Lee (Oliver Robert Lee, born 11 July 1991) is a British footballer who plays as a center midfield for British club Gillingham. In the game FIFA 23, his overall rating is 62.",https://cdn.sofifa.net/players/193/206/23_120.png,181,80,1991-07-11,"CM,CDM,CAM",62,62,€375K,€3K,Right,4 ,3 ,1 ,Medium/Medium,Normal (170-185),No,€656K,,1802,Gillingham,61,League Two,https://cdn.sofifa.net/meta/team/307/30.png,62,SUB,10,2021-07-01,2023,,,,,,,,,62,57,50,63,56,62,65,60,64,63,52,56,59,59,65,65,60,71,67,59,58,54,58,62,53,64,51,52,46,11,10,10,8,15,Long shot taker (AI)
253892,2024-05-01,"Esteban Ricardo González Maciel - FIFA 22 - Jan 11, 2022 | SoFIFA",Esteban Ricardo González Maciel,"Esteban González (Esteban Ricardo González Maciel, born 26 January 1991) is a Uruguayan footballer who plays as a right back for Uruguayan club Rentistas. In the game FIFA 22, his overall rating is 66.",https://cdn.sofifa.net/players/253/892/22_120.png,179,72,1991-01-26,"RB,RM",66,66,€725K,€500,Right,4 ,3 ,1 ,High/Medium,Lean (170-185),No,€1.6M,,115535,Rentistas,338,Primera División,https://cdn.sofifa.net/meta/team/11646/30.png,65,SUB,22,2021-04-22,2021,,,,,,,,,69,21,53,64,31,49,68,62,29,56,64,70,58,62,48,40,69,66,70,29,47,67,41,38,21,46,58,67,60,7,14,13,13,10,
232674,2024-05-01,"Fahad Ghazi Zahim - FIFA 23 - Sep 11, 2023 | SoFIFA",Fahad Ghazi Zahim,"Fahad Ghazi (Fahad Ghazi Zahim, born 1 March 1994) is a Saudi Arabian footballer who plays as a left back for Saudi Arabian club Al Ettifaq. In the game FIFA 23, his overall rating is 57.",https://cdn.sofifa.net/players/232/674/23_120.png,176,76,1994-03-01,LB,57,57,€150K,€5K,Left,2 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€248K,,112096,Al Ettifaq,350,Pro League,https://cdn.sofifa.net/meta/team/10010/30.png,67,SUB,4,2020-01-31,2023,,,,,,,,,48,21,41,49,22,49,45,29,46,55,65,61,63,55,56,40,59,57,67,19,60,55,40,36,37,45,57,58,54,5,6,5,6,11,Injury prone
205073,2024-05-01,"Filip Kiss - FIFA 22 - Aug 18, 2022 | SoFIFA",Filip Kiss,"Filip Kiss (born 13 October 1990) is a Slovak footballer who plays as a central defensive midfielder for Saudi Arabian club Al Ettifaq. In the game FIFA 22, his overall rating is 73.",https://cdn.sofifa.net/players/205/073/22_120.png,187,82,1990-10-13,"CDM,CB",73,73,€2.5M,€22K,Right,4 ,3 ,1 ,High/Medium,Normal (185+),No,€4.1M,,112096,Al Ettifaq,350,Pro League,https://cdn.sofifa.net/meta/team/10010/30.png,67,LCM,14,2017-07-24,2022,,,,,,,,,44,57,66,75,39,66,58,62,71,67,37,34,62,66,63,67,72,90,80,63,79,70,56,65,84,64,69,71,69,7,8,13,10,14,"Leadership, Long shot taker (AI)"
224936,2024-05-01,"Adam Örn Arnarson - FIFA 22 - Jan 11, 2022 | SoFIFA",Adam Örn Arnarson,"Adam Örn Arnarson (born 27 August 1995) is an Icelandic footballer who plays as a right wing back for Norwegian club Tromsø. In the game FIFA 22, his overall rating is 61.",https://cdn.sofifa.net/players/224/936/22_120.png,180,73,1995-08-27,"RWB,RB",61,64,€400K,€850,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€530K,,418,Tromsø,41,Eliteserien,https://cdn.sofifa.net/meta/team/7242/30.png,64,SUB,2,2020-03-03,2021,,,,,,,,,57,46,53,59,48,56,43,42,53,55,65,63,68,60,61,50,70,72,72,49,72,60,48,40,45,63,54,56,55,16,12,14,10,7,
268929,2024-05-01,Feng Shuaihang -,Feng Shuaihang 冯率航,"Feng Shuaihang (冯率航, Feng Shuaihang, born 21 January 2001) is a Chinese footballer who plays as a right midfield for Chinese club Changchun Yatai. In the game FC 24, his overall rating is 51.",https://cdn.sofifa.net/players/268/929/24_120.png,180,66,2001-01-21,"RM,RWB",51,59,€130K,€2K,Right,2 ,2 ,1 ,Medium/Medium,Lean (170-185),No,€228K,,111769,Changchun Yatai,2012,Super League,https://cdn.sofifa.net/meta/team/3351/30.png,65,SUB,33,2022-04-30,2025,,,,,,,,,38,33,42,54,39,51,32,31,56,46,65,59,60,49,69,45,41,58,48,32,51,42,53,44,39,36,38,45,46,8,9,10,13,12,
275700,2024-05-01,Nana Owusu-Gyimah -,Nana Owusu-Gyimah,"Nana Owusu (Nana Owusu-Gyimah, born 18 November 2004) is a British footballer who plays as a right wing back for British club Shrewsbury Town. In the game FC 24, his overall rating is 52.",https://cdn.sofifa.net/players/275/700/24_120.png,174,68,2004-11-18,RWB,52,61,€160K,€500,Right,2 ,2 ,1 ,Medium/High,Normal (170-185),No,€312K,,127,Shrewsbury Town,60,League One,https://cdn.sofifa.net/meta/team/154/30.png,64,SUB,34,2023-04-15,2025,,,,,,,,,51,29,45,39,25,43,39,30,36,45,74,70,76,42,75,26,45,61,42,20,52,46,42,39,35,41,48,49,45,10,8,6,14,13,
260766,2024-05-01,Guillermo Federico Wagner Canabal -,Guillermo Federico Wagner Canabal,"Guillermo Wagner (Guillermo Federico Wagner Canabal, born 9 January 2002) is a Uruguayan footballer who plays as a center midfield for Uruguayan club Wanderers. In the game FC 24, his overall rating is 64.",https://cdn.sofifa.net/players/260/766/24_120.png,187,64,2002-01-09,"CM,RM",64,75,€1.3M,€3K,Right,2 ,3 ,1 ,Medium/Medium,Lean (185+),No,€3.1M,,111001,Wanderers,338,Primera División,https://cdn.sofifa.net/meta/team/456/30.png,67,SUB,26,2020-01-01,2024,,,,,,,,,48,57,45,68,47,60,50,59,64,65,64,55,69,61,56,57,44,58,42,64,38,70,61,59,59,64,58,70,64,11,14,7,12,13,
71165,2024-05-01,Noah Wadsworth -,Noah Wadsworth,"Noah Wadsworth (born 15 January 2005) is a British footballer who plays as a left wing back for British club Bradford City. In the game FC 24, his overall rating is 52.",https://cdn.sofifa.net/players/071/165/24_120.png,181,76,2005-01-15,"LWB,LB,CB",52,64,€180K,€800,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€351K,,1804,Bradford City,61,League Two,https://cdn.sofifa.net/meta/team/137/30.png,63,RES,39,2023-07-21,2024,,,,,,,,,44,24,45,39,25,48,39,31,30,45,71,72,68,47,66,37,62,63,66,31,48,46,42,34,35,41,47,49,46,8,10,7,10,11,
241567,2024-05-01,Augusto Ezequiel Aguirre -,Augusto Ezequiel Aguirre,"Augusto Aguirre (Augusto Ezequiel Aguirre, born 2 August 1999) is an Argentine footballer who plays as a center back for Argentine club Tigre. In the game FC 24, his overall rating is 63.",https://cdn.sofifa.net/players/241/567/24_120.png,184,77,1999-08-02,CB,63,70,€900K,€2K,Right,3 ,2 ,1 ,Low/High,Normal (170-185),No,€1.5M,,111715,Tigre,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/9884/30.png,67,LCB,2,2024-01-07,2024,,,,,,,,,34,28,67,48,26,42,28,26,38,50,50,54,53,57,57,46,69,64,73,22,66,60,28,32,45,44,58,68,66,12,12,13,10,13,
261431,2024-05-01,"Adisu Bayew - FIFA 23 - Sep 11, 2023 | SoFIFA",Adisu Bayew,"Adisu Bayew (born 27 December 2001) is an Australian soccer player who plays as a left midfield for Australian club Western United. In the game FIFA 23, his overall rating is 56.",https://cdn.sofifa.net/players/261/431/23_120.png,175,67,2001-12-27,LM,56,63,€275K,€550,Right,3 ,3 ,1 ,High/Low,Lean (170-185),No,€399K,,114023,Western United,351,A-League Men,https://cdn.sofifa.net/meta/team/238265/30.png,65,SUB,31,2021-03-14,2023,,,,,,,,,49,60,40,44,37,65,43,39,38,55,85,87,89,36,71,59,37,50,44,38,31,22,48,43,42,42,22,27,28,14,12,6,15,8,Speed dribbler (AI)
278886,2024-05-01,Jack Gibson -,Jack Gibson,"Jack Gibson (born 8 January 2003) is an Australian soccer player who plays as a goalkeeper for Australian club Western Sydney Wanderers. In the game FC 24, his overall rating is 53.",https://cdn.sofifa.net/players/278/886/24_120.png,189,75,2003-01-08,GK,53,61,€180K,€750,Right,1 ,1 ,1 ,Medium/Medium,Normal (185+),No,€261K,,112427,Western Sydney Wanderers,351,A-League Men,https://cdn.sofifa.net/meta/team/1264/30.png,66,RES,40,2023-07-01,2024,,,,,,,,,12,8,10,29,9,13,14,10,25,17,30,30,39,34,29,44,50,30,59,5,19,11,4,28,15,24,6,11,14,58,59,59,50,51,
226216,2024-05-01,"Bruno Ramires - FIFA 23 - Sep 11, 2023 | SoFIFA",Bruno Edgar Silva Almeida,"Bruno Ramires (born 18 March 1994) is a Brazilian footballer who plays as a central defensive midfielder for Indian club Bengaluru. In the game FIFA 23, his overall rating is 65.",https://cdn.sofifa.net/players/226/216/23_120.png,190,81,1994-03-18,"CDM,CM",65,65,€625K,€750,Right,3 ,2 ,1 ,Low/High,Lean (185+),No,€844K,,113302,Bengaluru,2149,Super League,https://cdn.sofifa.net/meta/team/492/30.png,61,SUB,6,2021-08-28,2023,,,,,,,,,49,41,59,64,41,63,41,43,62,65,53,52,60,64,54,64,61,78,84,51,74,60,60,60,48,65,58,62,60,16,10,14,15,13,
260358,2024-05-01,"Yuta Imazu - FIFA 22 - Aug 18, 2022 | SoFIFA",Yuta Imazu 今津 佑太,"Yuta Imazu (born 8 July 1995) is a Japanese footballer who plays as a center back for Japanese club Sanfrecce Hiroshima. In the game FIFA 22, his overall rating is 64.",https://cdn.sofifa.net/players/260/358/22_120.png,184,80,1995-07-08,"CB,RB",64,67,€700K,€2K,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€928K,,113157,Sanfrecce Hiroshima,349,J1 League,https://cdn.sofifa.net/meta/team/14738/30.png,67,SUB,33,2021-01-09,2023,,,,,,,,,47,29,57,62,51,37,33,24,60,52,54,56,50,62,56,45,72,61,78,24,64,64,30,32,39,50,64,65,63,6,12,13,14,6,
262178,2024-05-01,"Cyrus Dehmie - FIFA 23 - Jan 18, 2023 | SoFIFA",Cyrus Dehmie,"Cyrus Dehmie (born 25 May 2002) is an Ivorian footballer who plays as a striker for Australian club Brisbane Roar. In the game FIFA 23, his overall rating is 55.",https://cdn.sofifa.net/players/262/178/23_120.png,175,70,2002-05-25,ST,55,66,€275K,€800,Right,2 ,2 ,1 ,Medium/Low,Normal (170-185),No,€399K,,111395,Brisbane Roar,351,A-League Men,https://cdn.sofifa.net/meta/team/1238/30.png,61,SUB,29,2020-12-01,2023,,,,,,,,,37,54,46,49,51,50,49,47,39,52,76,79,83,52,78,52,57,52,73,52,49,25,57,50,56,52,26,17,14,14,8,12,7,10,
52340,2024-05-01,"Mijat Marić - FIFA 22 - Jul 6, 2022 | SoFIFA",Mijat Marić,"Mijat Marić (born 30 April 1984) is a Swiss footballer who plays as a center back for Swiss club Lugano. In the game FIFA 22, his overall rating is 66.",https://cdn.sofifa.net/players/052/340/22_120.png,188,83,1984-04-30,CB,66,66,€150K,€2K,Right,4 ,2 ,1 ,Low/Medium,Normal (185+),No,€218K,,10032,Lugano,189,Super League,https://cdn.sofifa.net/meta/team/13775/30.png,67,CB,5,2018-08-22,2022,,,,,,,,,39,52,70,53,40,35,52,58,55,55,30,30,33,61,50,65,34,67,81,57,71,69,43,42,75,62,67,69,60,13,8,13,14,6,Power header
220581,2024-05-01,"Rafael Ratão - FIFA 23 - Sep 11, 2023 | SoFIFA",Rafael Rogério da Silva,"Rafael Ratão (born 30 November 1995) is a Brazilian footballer who plays as a left winger for French club Toulouse. In the game FIFA 23, his overall rating is 74.",https://cdn.sofifa.net/players/220/581/23_120.png,183,82,1995-11-30,"LW,ST,RW",74,74,€4.6M,€19K,Right,3 ,4 ,1 ,Medium/Medium,Normal (170-185),No,€9.2M,,1809,Toulouse,16,Ligue 1,https://cdn.sofifa.net/meta/team/289/30.png,73,RW,21,2021-08-31,2024,,,,,,,,,69,73,62,71,72,78,72,66,52,76,84,76,81,69,79,76,68,76,72,71,52,29,72,71,71,67,40,49,38,14,15,13,7,16,"Flair, Speed dribbler (AI)"
266640,2024-05-01,Juan José Heinze -,Juan José Heinze,"Juan José Heinze (born 2 October 1999) is an Argentine footballer who plays as a right midfield for Paraguayan club General Caballero JLM. In the game FC 24, his overall rating is 66.",https://cdn.sofifa.net/players/266/640/24_120.png,179,71,1999-10-02,"RM,CF,RW",66,71,€1.3M,€500,Right,3 ,3 ,1 ,Medium/Medium,Normal (170-185),No,€2.9M,,116007,General Caballero JLM,337,División Profesional,https://cdn.sofifa.net/meta/team/234819/30.png,62,RM,8,2021-11-12,2024,,,,,,,,,66,55,40,65,33,70,41,60,63,65,72,76,72,55,59,48,56,65,59,57,68,39,55,65,65,47,37,40,41,14,7,13,10,7,Rapid
267966,2024-05-01,Ayrton Cristhian Paz Terán -,Ayrton Cristhian Paz Terán,"Ayrton Paz (Ayrton Cristhian Paz Terán, born 28 September 2002) is a Bolivian footballer who plays as a left back for Bolivian club Oriente Petrolero. In the game FC 24, his overall rating is 58.",https://cdn.sofifa.net/players/267/966/24_120.png,173,70,2002-09-28,LB,58,66,€425K,€500,Left,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€999K,,110970,Oriente Petrolero,2017,División de Fútbol Profesional,https://cdn.sofifa.net/meta/team/8236/30.png,61,LB,32,2022-01-01,2024,,,,,,,,,53,45,51,55,51,56,44,48,51,52,70,71,56,51,65,42,59,57,57,46,51,60,44,40,61,45,55,53,50,10,14,13,11,8,Intercept
