player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,country_id,country_name,country_league_id,country_league_name,country_flag,country_rating,country_position,country_kit_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,play_styles
239085,2022-05-01,"Erling Braut Håland - FIFA 22 - Apr 26, 2022 | SoFIFA",Erling Braut Håland,"Erling Haaland (Erling Braut Håland, born 21 July 2000) is a Norwegian footballer who plays as a striker for German club Borussia Dortmund, and the Norway national team. In the game FIFA 22, his overall rating is 88.",https://cdn.sofifa.net/players/239/085/22_120.png,194,94,2000-07-21,ST,88,94,€143.5M,€110K,Left,3 ,3 ,4 ,High/Medium,Unique,Yes,€272.7M,"Aerial threat,Distance shooter,Strength,Clinical finisher,Complete forward",22,Borussia Dortmund,19,Bundesliga,https://cdn.sofifa.net/meta/team/68/30.png,81,ST,9,2020-01-01,2024,1352,Norway,78,Friendly International,https://cdn.sofifa.net/meta/team/18578/30.png,76,ST,9,47,94,78,74,88,78,77,62,51,85,82,93,77,88,72,94,74,82,93,87,85,43,89,73,76,85,44,53,29,7,14,13,11,7,"Injury prone, Speed dribbler (AI), Power header"
261618,2022-05-01,"Leonço - FIFA 22 - Mar 7, 2022 | SoFIFA",Tiago De Leonco,"Leonço (Tiago De Leonco, born 11 November 1992) is a Brazilian footballer who plays as a striker for Chinese club Guangzhou City. In the game FIFA 22, his overall rating is 58.",https://cdn.sofifa.net/players/261/618/22_120.png,185,73,1992-11-11,ST,58,58,€210K,€3K,Right,3 ,2 ,1 ,Medium/Medium,Stocky (185+),No,€326K,,112429,Guangzhou City,2012,Super League,https://cdn.sofifa.net/meta/team/9928/30.png,65,ST,9,2021-03-08,2025,,,,,,,,,34,62,66,46,50,51,38,42,34,48,64,61,56,56,53,53,71,56,76,58,26,19,61,45,55,44,21,18,16,5,6,13,8,5,
231411,2022-05-01,"Robbie McKenzie - FIFA 22 - Apr 26, 2022 | SoFIFA",Robbie McKenzie,"Robbie McKenzie (born 25 September 1998) is a British footballer who plays as a right back for British club Gillingham. In the game FIFA 22, his overall rating is 63.",https://cdn.sofifa.net/players/231/411/22_120.png,184,75,1998-09-25,"RB,LB,LWB",63,71,€1M,€2K,Right,2 ,2 ,1 ,High/High,Normal (170-185),No,€2M,,1802,Gillingham,60,League One,https://cdn.sofifa.net/meta/team/307/30.png,63,SUB,14,2020-08-21,2022,,,,,,,,,48,39,61,62,38,58,49,41,58,60,55,66,46,62,52,63,73,73,74,49,71,60,57,58,43,56,62,63,63,8,8,13,10,11,Long throw-In
254195,2022-05-01,"Jesús Enrique Careaga Guzmán - FIFA 22 - Apr 26, 2022 | SoFIFA",Jesús Enrique Careaga Guzmán,"Jesús Careaga (Jesús Enrique Careaga Guzmán, born 20 May 1997) is a Bolivian footballer who plays as a goalkeeper for Bolivian club The Strongest. In the game FIFA 22, his overall rating is 64.",https://cdn.sofifa.net/players/254/195/22_120.png,184,88,1997-05-20,GK,64,71,€1M,€500,Right,2 ,1 ,1 ,Medium/Medium,Normal (170-185),No,€2.4M,,110969,The Strongest,2017,División de Fútbol Profesional,https://cdn.sofifa.net/meta/team/10024/30.png,67,RES,33,2022-02-05,2022,,,,,,,,,19,14,16,25,15,13,16,12,23,25,38,48,39,60,45,50,49,30,50,20,21,10,8,41,21,50,18,14,15,65,63,66,60,67,
256499,2022-05-01,"Robert Voloder - FIFA 22 - Apr 26, 2022 | SoFIFA",Robert Voloder,"Robert Voloder (born 9 May 2001) is a German footballer who plays as a center back for American club Sporting Kansas City. In the game FIFA 22, his overall rating is 58.",https://cdn.sofifa.net/players/256/499/22_120.png,185,75,2001-05-09,CB,58,69,€425K,€900,Left,2 ,2 ,1 ,Medium/Medium,Normal (185+),No,€723K,,696,Sporting Kansas City,39,Major League Soccer,https://cdn.sofifa.net/meta/team/323/30.png,69,RES,4,2022-01-20,2024,,,,,,,,,30,23,56,45,27,36,29,25,35,40,63,67,50,52,58,40,70,54,65,20,50,57,20,33,40,42,54,64,64,12,10,8,14,15,
244985,2022-05-01,"Rosaire Longelo-Mbule - FIFA 22 - Apr 26, 2022 | SoFIFA",Rosaire Longelo-Mbule,"Rosaire Longelo (Rosaire Longelo-Mbule, born 20 October 1999) is a British footballer who plays as a left midfield for British club Accrington Stanley. In the game FIFA 22, his overall rating is 57.",https://cdn.sofifa.net/players/244/985/22_120.png,184,72,1999-10-20,"LM,RM",57,66,€375K,€800,Left,3 ,3 ,1 ,Medium/Medium,Normal (170-185),No,€731K,,110313,Accrington Stanley,60,League One,https://cdn.sofifa.net/meta/team/395/30.png,64,SUB,32,2022-01-07,2023,,,,,,,,,56,52,41,48,40,59,57,48,36,56,83,82,76,46,73,59,50,53,39,48,42,35,49,48,42,55,40,43,40,6,8,12,10,11,
244220,2022-05-01,"Oscar Aga - FIFA 22 - Apr 26, 2022 | SoFIFA",Oscar Aga,"Oscar Aga (born 6 January 2001) is a Norwegian footballer who plays as a striker for Swedish club Elfsborg. In the game FIFA 22, his overall rating is 58.",https://cdn.sofifa.net/players/244/220/22_120.png,180,70,2001-01-06,ST,58,72,€500K,€850,Right,2 ,2 ,1 ,Medium/Low,Lean (170-185),No,€938K,,700,Elfsborg,56,Allsvenskan,https://cdn.sofifa.net/meta/team/1226/30.png,66,SUB,14,2022-01-08,2025,,,,,,,,,28,63,52,50,52,54,35,30,30,56,68,67,69,56,69,57,70,52,61,50,41,17,58,49,63,44,21,16,17,5,13,6,11,14,
248061,2022-05-01,"Cristi Marian Bărbuț - FIFA 22 - Apr 26, 2022 | SoFIFA",Cristi Marian Bărbuț,"Cristi Bărbuț (Cristi Marian Bărbuț, born 22 April 1995) is a Romanian footballer who plays as a right winger for Romanian club Sepsi. In the game FIFA 22, his overall rating is 67.",https://cdn.sofifa.net/players/248/061/22_120.png,166,60,1995-04-22,"RW,RM,LW",67,67,€1.1M,€6K,Right,3 ,3 ,1 ,High/Low,Normal (170-),No,€1.5M,Speedster,113378,Sepsi,330,Liga I,https://cdn.sofifa.net/meta/team/10238/30.png,65,RW,21,2021-07-01,2023,,,,,,,,,62,62,36,66,57,63,50,40,45,63,92,91,88,62,90,67,50,74,46,55,66,31,61,62,59,62,23,33,32,15,9,12,15,9,Speed dribbler (AI)
261886,2022-05-01,"Bai Yang - FIFA 22 - Apr 26, 2022 | SoFIFA",Yang Bai 柏杨,"Bai Yang (柏杨, born 6 March 1998) is a Chinese footballer who plays as a center back for Chinese club Beijing Guoan. In the game FIFA 22, his overall rating is 51.",https://cdn.sofifa.net/players/261/886/22_120.png,192,75,1998-03-06,CB,51,54,€70K,€2K,Left,3 ,2 ,1 ,Medium/Medium,Lean (185+),No,€114K,,111768,Beijing Guoan,2012,Super League,https://cdn.sofifa.net/meta/team/3370/30.png,64,SUB,26,2021-04-01,2024,,,,,,,,,25,20,47,34,30,25,26,29,33,35,55,61,45,46,53,38,60,53,60,24,51,50,26,30,31,33,53,52,51,6,11,14,13,5,
262911,2022-05-01,"Freddy Aleksander Damnjanovic Nilsson - FIFA 22 - Apr 26, 2022 | SoFIFA",Freddy Aleksander Damnjanovic Nilsson,"Aleksander Damnjanovic Nilsson (Freddy Aleksander Damnjanovic Nilsson, born 5 September 2002) is a Swedish footballer who plays as a center midfield for Norwegian club Sandefjord, on loan from Malmö FF. In the game FIFA 22, his overall rating is 56.",https://cdn.sofifa.net/players/262/911/22_120.png,178,72,2002-09-05,CM,56,71,€325K,€500,Right,3 ,2 ,1 ,Medium/Medium,Lean (170-185),No,,,1757,Sandefjord,41,Eliteserien,https://cdn.sofifa.net/meta/team/617/30.png,62,SUB,5,,"Aug 1, 2022",,,,,,,,,38,41,42,62,40,57,42,37,59,60,67,61,72,51,69,53,56,66,50,37,39,48,51,52,41,51,35,47,43,11,5,10,8,9,
183807,2022-05-01,"Pádraig Amond - FIFA 22 - Apr 26, 2022 | SoFIFA",Pádraig Amond,"Pádraig Amond (born 15 April 1988) is an Irish footballer who plays as a striker for British club Exeter City, on loan from Newport County. In the game FIFA 22, his overall rating is 60.",https://cdn.sofifa.net/players/183/807/22_120.png,178,79,1988-04-15,ST,60,60,€160K,€2K,Right,4 ,2 ,1 ,High/High,Normal (170-185),No,,,143,Exeter City,61,League Two,https://cdn.sofifa.net/meta/team/185/30.png,62,SUB,11,,"Jun 30, 2022",,,,,,,,,45,61,62,52,57,55,60,38,37,59,56,63,59,57,71,63,77,64,72,56,42,29,63,55,65,58,43,22,18,11,12,9,16,14,
263684,2022-05-01,"Ethan Ingram - FIFA 22 - Apr 26, 2022 | SoFIFA",Ethan Ingram,"Ethan Ingram (born 16 April 2003) is a British footballer who plays as a right wing back for British club West Bromwich Albion. In the game FIFA 22, his overall rating is 57.",https://cdn.sofifa.net/players/263/684/22_120.png,176,68,2003-04-16,"RWB,RB",57,73,€400K,€2K,Right,3 ,2 ,1 ,High/High,Lean (170-185),No,€1M,,109,West Bromwich Albion,14,Championship,https://cdn.sofifa.net/meta/team/10/30.png,71,RES,34,2021-07-06,2024,,,,,,,,,51,30,48,52,33,55,48,33,40,51,77,74,64,46,71,38,60,65,46,27,46,49,50,39,26,42,49,58,52,11,9,9,14,10,
231172,2022-05-01,"Jordan Thomas Holmes - FIFA 22 - Apr 26, 2022 | SoFIFA",Jordan Thomas Holmes,"Jordan Holmes (Jordan Thomas Holmes, born 8 May 1997) is an Australian soccer player who plays as a goalkeeper for Australian club Brisbane Roar. In the game FIFA 22, his overall rating is 57.",https://cdn.sofifa.net/players/231/172/22_120.png,188,75,1997-05-08,GK,57,63,€210K,€650,Right,2 ,1 ,1 ,Medium/Medium,Normal (185+),No,€305K,,111395,Brisbane Roar,351,A-League Men,https://cdn.sofifa.net/meta/team/1238/30.png,62,GK,12,2021-09-14,2022,,,,,,,,,11,8,14,30,9,12,12,11,31,25,30,26,40,52,39,44,52,35,74,5,33,9,4,32,11,40,12,22,11,57,56,58,55,56,
229126,2022-05-01,"James Anthony John Clarke - FIFA 22 - Apr 26, 2022 | SoFIFA",James Anthony John Clarke,"James Clarke (James Anthony John Clarke, born 17 November 1989) is a British footballer who plays as a center back for Welsh club Newport County. In the game FIFA 22, his overall rating is 62.",https://cdn.sofifa.net/players/229/126/22_120.png,183,84,1989-11-17,CB,62,62,€275K,€2K,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€481K,,112254,Newport County,61,League Two,https://cdn.sofifa.net/meta/team/72/30.png,63,RCB,5,2021-07-01,2022,,,,,,,,,50,33,62,54,42,50,47,30,51,50,54,52,48,57,54,56,70,70,81,48,66,60,45,46,42,52,61,62,60,6,13,14,12,11,Leadership
209415,2022-05-01,"Wojciech Lisowski - FIFA 21 - Sep 25, 2021 | SoFIFA",Wojciech Lisowski,"Wojciech Lisowski (born 10 February 1992) is a Polish footballer who plays as a right wing back for Polish club Stal Mielec. In the game FIFA 21, his overall rating is 60.",https://cdn.sofifa.net/players/209/415/21_120.png,186,84,1992-02-10,"RWB,RB",60,60,€220K,€850,Right,3 ,2 ,1 ,Medium/High,Normal (185+),No,€297K,,114004,Stal Mielec,66,Ekstraklasa,https://cdn.sofifa.net/meta/team/7216/30.png,63,SUB,25,2019-07-01,2021,,,,,,,,,54,40,50,58,32,55,48,29,62,51,71,68,61,52,57,54,56,71,70,38,59,56,43,38,38,49,54,56,58,11,15,10,12,12,Long throw-In
253704,2022-05-01,"Ashish Rai - FIFA 22 - Apr 26, 2022 | SoFIFA",Ashish Rai,"Asish Rai (Ashish Rai, born 27 January 1999) is an Indian footballer who plays as a right back for Indian club Hyderabad. In the game FIFA 22, his overall rating is 58.",https://cdn.sofifa.net/players/253/704/22_120.png,174,67,1999-01-27,RB,58,67,€425K,€500,Right,4 ,2 ,1 ,High/Medium,Normal (170-185),No,€659K,,113301,Hyderabad,2149,Super League,https://cdn.sofifa.net/meta/team/238626/30.png,60,RB,44,2019-09-01,2023,,,,,,,,,46,35,40,55,34,55,49,34,52,52,74,76,72,48,69,46,66,73,52,35,56,56,47,44,27,43,54,52,50,14,8,10,7,12,
260616,2022-05-01,"Adam Esparza Saldaña - FIFA 22 - Apr 26, 2022 | SoFIFA",Adam Esparza Saldaña,"Adam Saldaña (Adam Esparza Saldaña, born 7 February 2002) is an American soccer player who plays as a central defensive midfielder for American club LA Galaxy. In the game FIFA 22, his overall rating is 58.",https://cdn.sofifa.net/players/260/616/22_120.png,173,66,2002-02-07,"CDM,CM",58,73,€450K,€650,Right,4 ,3 ,1 ,High/High,Normal (170-185),No,€934K,,697,LA Galaxy,39,Major League Soccer,https://cdn.sofifa.net/meta/team/413/30.png,68,RES,43,2021-01-19,2022,,,,,,,,,37,42,46,65,38,57,59,55,60,60,62,59,68,56,70,55,56,61,64,63,63,48,48,59,42,62,54,50,48,14,5,11,8,13,"Long passer (AI), Long shot taker (AI), Technical dribbler (AI)"
219657,2022-05-01,"Lukas Wedl - FIFA 22 - Jan 11, 2022 | SoFIFA",Lukas Wedl,"Lukas Wedl (born 19 October 1995) is an Austrian footballer who plays as a goalkeeper for Austrian club Austria Wien. In the game FIFA 22, his overall rating is 60.",https://cdn.sofifa.net/players/219/657/22_120.png,186,80,1995-10-19,GK,60,65,€300K,€2K,Right,2 ,1 ,1 ,Medium/Medium,Lean (185+),No,€458K,,256,Austria Wien,80,Bundesliga,https://cdn.sofifa.net/meta/team/3630/30.png,66,RES,13,2021-08-31,2026,,,,,,,,,20,9,14,37,10,14,15,20,30,30,46,44,30,64,55,41,52,20,65,6,26,24,8,20,30,39,9,13,14,58,55,54,58,62,Injury prone
227082,2022-05-01,"Darragh Markey - FIFA 22 - Apr 26, 2022 | SoFIFA",Darragh Markey,"Darragh Markey (born 23 May 1997) is an Irish footballer who plays as a right midfield for Irish club Drogheda United. In the game FIFA 22, his overall rating is 60.",https://cdn.sofifa.net/players/227/082/22_120.png,172,66,1997-05-23,"RM,RW",60,62,€325K,€500,Right,4 ,3 ,1 ,High/Medium,Lean (170-185),No,€528K,,1572,Drogheda United,65,Premier Division,https://cdn.sofifa.net/meta/team/1152/30.png,57,RM,7,2020-12-01,2022,,,,,,,,,55,50,41,58,51,64,55,51,52,60,70,69,82,50,81,54,54,67,50,46,44,50,53,52,53,60,52,47,41,9,10,13,6,14,"Flair, Technical dribbler (AI)"
265486,2022-05-01,"Lucas Kåhed - FIFA 22 - Apr 26, 2022 | SoFIFA",Lucas Kåhed,"Lucas Kåhed (born 26 July 2002) is a Swedish footballer who plays as a central attacking midfielder for Swedish club IFK Göteborg. In the game FIFA 22, his overall rating is 52.",https://cdn.sofifa.net/players/265/486/22_120.png,167,60,2002-07-26,CAM,52,69,€200K,€500,Right,3 ,2 ,1 ,Medium/Low,Lean (170-),No,€375K,,319,IFK Göteborg,56,Allsvenskan,https://cdn.sofifa.net/meta/team/532/30.png,66,SUB,28,2021-10-30,2022,,,,,,,,,48,45,35,51,36,55,46,37,46,55,74,72,75,39,73,40,34,51,33,41,34,28,47,53,34,48,32,29,30,5,15,12,11,9,
262671,2022-05-01,"Sascha Risch - FIFA 22 - Apr 26, 2022 | SoFIFA",Sascha Risch,"Sascha Risch (born 13 April 2000) is a German footballer who plays as a left midfield for German club Freiburg II. In the game FIFA 22, his overall rating is 58.",https://cdn.sofifa.net/players/262/671/22_120.png,178,68,2000-04-13,LM,58,66,€450K,€650,Left,3 ,2 ,1 ,Medium/High,Lean (170-185),No,€743K,,110691,Freiburg II,2076,3. Liga,https://cdn.sofifa.net/meta/team/3656/30.png,61,SUB,28,2019-07-01,2022,,,,,,,,,64,36,39,62,28,59,40,29,56,60,76,61,78,48,78,39,64,61,47,34,60,51,44,47,32,39,48,58,60,6,14,8,7,14,
213007,2022-05-01,"Abdulfattah Tawfiq Jaber Asiri - FIFA 22 - Apr 26, 2022 | SoFIFA",Abdulfattah Tawfiq Jaber Asiri,"Abdulfatah Aseri (Abdulfattah Tawfiq Jaber Asiri, born 26 February 1994) is a Saudi Arabian footballer who plays as a right midfield for Saudi Arabian club Al Nassr. In the game FIFA 22, his overall rating is 67.",https://cdn.sofifa.net/players/213/007/22_120.png,167,61,1994-02-26,"RM,CAM",67,67,€1.1M,€12K,Left,3 ,4 ,1 ,High/Medium,Lean (170-),No,€1.9M,,112139,Al Nassr,350,Pro League,https://cdn.sofifa.net/meta/team/2506/30.png,71,SUB,45,2020-09-10,2023,,,,,,,,,62,64,51,61,62,74,68,53,61,73,84,75,86,58,92,64,53,53,41,62,55,18,59,61,54,55,26,30,28,12,8,14,11,15,"Injury prone, Technical dribbler (AI)"
251151,2022-05-01,"Salih Kavrazlı - FIFA 22 - Feb 1, 2022 | SoFIFA",Salih Kavrazlı,"Salih Kavrazlı (born 16 March 2002) is a Turkish footballer who plays as a right winger for Turkish club Trabzonspor. In the game FIFA 22, his overall rating is 60.",https://cdn.sofifa.net/players/251/151/22_120.png,178,70,2002-03-16,"RW,ST",60,74,€575K,€3K,Right,3 ,2 ,1 ,High/Medium,Normal (170-185),No,€1.5M,,436,Trabzonspor,68,Süper Lig,https://cdn.sofifa.net/meta/team/688/30.png,75,RES,41,2019-07-01,2023,,,,,,,,,57,63,62,50,59,62,62,38,39,60,67,66,58,63,64,65,64,51,62,61,30,14,64,53,60,58,17,18,14,6,14,6,7,5,
261904,2022-05-01,"Sabit Abdusalam - FIFA 22 - Apr 26, 2022 | SoFIFA",Sabit Abdusalam 萨比提·阿布都沙拉木,"Sabit Abdusalam (萨比提·阿布都沙拉木, born 26 March 1994) is a Chinese footballer who plays as a right midfield for Chinese club Cangzhou Mighty Lions. In the game FIFA 22, his overall rating is 51.",https://cdn.sofifa.net/players/261/904/22_120.png,178,69,1994-03-26,RM,51,51,€60K,€1K,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€93K,,112985,Cangzhou Mighty Lions,2012,Super League,https://cdn.sofifa.net/meta/team/2404/30.png,58,RM,15,2021-04-01,2025,,,,,,,,,42,54,42,38,45,58,40,32,35,49,67,66,56,45,70,60,56,56,50,46,28,20,46,43,49,45,25,25,29,15,6,10,11,7,
263186,2022-05-01,"Herman Sjögrell - FIFA 22 - Apr 26, 2022 | SoFIFA",Herman Sjögrell,"Herman Sjögrell (born 8 May 2001) is a Swedish footballer who plays as a right winger for Swedish club Sirius. In the game FIFA 22, his overall rating is 57.",https://cdn.sofifa.net/players/263/186/22_120.png,179,75,2001-05-08,RW,57,68,€350K,€700,Left,3 ,2 ,1 ,Medium/Medium,Lean (170-185),No,€508K,,113458,Sirius,56,Allsvenskan,https://cdn.sofifa.net/meta/team/2678/30.png,64,SUB,16,2021-07-08,2025,,,,,,,,,50,53,40,54,47,60,49,42,44,57,70,71,70,42,72,59,58,56,55,54,50,30,54,54,49,57,28,30,30,8,8,9,12,14,
256786,2022-05-01,"Josh Andrews - FIFA 22 - Apr 26, 2022 | SoFIFA",Josh Andrews,"Josh Andrews (born 16 October 2001) is a British footballer who plays as a striker for British club Rochdale, on loan from Birmingham City. In the game FIFA 22, his overall rating is 58.",https://cdn.sofifa.net/players/256/786/22_120.png,191,90,2001-10-16,ST,58,68,€450K,€2K,Right,2 ,2 ,1 ,High/Low,Normal (185+),No,,,1955,Rochdale,61,League Two,https://cdn.sofifa.net/meta/team/240/30.png,62,RES,19,,"Jun 30, 2022",,,,,,,,,28,61,54,51,41,53,37,38,33,54,64,68,59,54,70,59,65,63,77,54,33,12,60,52,58,56,16,18,14,13,6,6,15,6,
228627,2022-05-01,"Abdulrahman Ahmed Al-Obaid - FIFA 22 - Apr 26, 2022 | SoFIFA",Abdulrahman Ahmed Al-Obaid,"Abdulrahman Al Obaid (Abdulrahman Ahmed Al-Obaid, born 30 April 1993) is a Saudi Arabian footballer who plays as a left back for Saudi Arabian club Al Hilal. In the game FIFA 22, his overall rating is 66.",https://cdn.sofifa.net/players/228/627/22_120.png,171,64,1993-04-30,LB,66,66,€775K,€10K,Left,3 ,2 ,1 ,High/High,Lean (170-185),No,€1.3M,,605,Al Hilal,350,Pro League,https://cdn.sofifa.net/meta/team/7011/30.png,73,RES,13,2022-01-09,2025,,,,,,,,,71,51,51,66,46,65,72,70,60,65,81,75,81,60,74,71,78,78,62,69,61,61,55,56,58,50,53,57,62,12,12,8,12,8,Long throw-In
211476,2022-05-01,"Lenny Rodrigues - FIFA 22 - Apr 26, 2022 | SoFIFA",Lenny Rodrigues,"Lenny Rodrigues (born 10 May 1987) is an Indian footballer who plays as a central defensive midfielder for Indian club ATK Mohun Bagan. In the game FIFA 22, his overall rating is 59.",https://cdn.sofifa.net/players/211/476/22_120.png,182,64,1987-05-10,"CDM,CM",59,59,€80K,€600,Right,3 ,2 ,1 ,Medium/Medium,Lean (170-185),No,€108K,,113146,ATK Mohun Bagan,2149,Super League,https://cdn.sofifa.net/meta/team/251504/30.png,62,SUB,24,2021-02-01,2022,,,,,,,,,44,34,41,60,43,50,46,32,56,57,69,68,66,52,66,60,52,75,69,51,65,54,42,55,45,53,56,57,52,9,7,13,9,9,"Injury prone, Long passer (AI), Team player"
257812,2022-05-01,"Denis Lucian Hrezdac - FIFA 22 - Apr 26, 2022 | SoFIFA",Denis Lucian Hrezdac,"Denis Hrezdac (Denis Lucian Hrezdac, born 3 November 2001) is a Romanian footballer who plays as a central defensive midfielder for Romanian club UTA Arad. In the game FIFA 22, his overall rating is 52.",https://cdn.sofifa.net/players/257/812/22_120.png,182,73,2001-11-03,CDM,52,64,€180K,€800,Right,2 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€279K,,110750,UTA Arad,330,Liga I,https://cdn.sofifa.net/meta/team/8474/30.png,64,SUB,97,2018-07-01,2023,,,,,,,,,31,30,42,51,33,37,25,39,41,48,67,66,73,61,66,47,64,67,63,36,29,48,38,37,33,56,53,57,55,9,12,10,11,10,
259349,2022-05-01,"Mansor Faiez Al-Beshe - FIFA 22 - Apr 26, 2022 | SoFIFA",Mansor Faiez Al-Beshe,"Mansour Al Bishi (Mansor Faiez Al-Beshe, born 24 April 2000) is a Saudi Arabian footballer who plays as a center midfield for Saudi Arabian club Al Raed, on loan from Al Hilal. In the game FIFA 22, his overall rating is 51.",https://cdn.sofifa.net/players/259/349/22_120.png,168,66,2000-04-24,"CM,CAM",51,63,€140K,€4K,Right,2 ,2 ,1 ,Medium/Medium,Normal (170-),No,,,112392,Al Raed,350,Pro League,https://cdn.sofifa.net/meta/team/363/30.png,67,SUB,35,,"Jun 30, 2022",,,,,,,,,47,41,36,56,40,55,45,40,55,56,65,64,68,49,67,46,62,39,46,37,71,43,50,55,37,45,37,45,42,13,15,11,13,11,
260885,2022-05-01,"Al Amin Kazeem - FIFA 22 - Nov 9, 2021 | SoFIFA",Al Amin Kazeem,"Al-Amin Kazeem (Al Amin Kazeem, born 6 April 2002) is a British footballer who plays as a left back for British club Colchester United. In the game FIFA 22, his overall rating is 55.",https://cdn.sofifa.net/players/260/885/22_120.png,180,66,2002-04-06,"LB,LWB",55,67,€275K,€1K,Left,2 ,2 ,1 ,Medium/Medium,Lean (170-185),No,€536K,,1935,Colchester United,61,League Two,https://cdn.sofifa.net/meta/team/74/30.png,62,RES,30,2020-08-01,2022,,,,,,,,,50,38,40,50,31,47,45,26,40,45,71,73,66,49,68,37,64,60,57,36,51,52,42,33,32,44,49,50,53,8,8,9,11,8,
236310,2022-05-01,"Samuel James Hart - FIFA 22 - Apr 26, 2022 | SoFIFA",Samuel James Hart,"Sam Hart (Samuel James Hart, born 10 September 1996) is a British footballer who plays as a left back for British club Oldham Athletic. In the game FIFA 22, his overall rating is 62.",https://cdn.sofifa.net/players/236/310/22_120.png,183,70,1996-09-10,"LB,LWB,CB",62,66,€525K,€2K,Left,3 ,2 ,1 ,High/Medium,Normal (170-185),No,€958K,,1920,Oldham Athletic,61,League Two,https://cdn.sofifa.net/meta/team/218/30.png,61,LB,3,2021-07-01,2022,,,,,,,,,59,45,49,54,42,60,54,52,51,57,72,74,70,57,66,53,62,70,67,51,59,58,57,55,49,56,57,59,58,8,12,9,8,11,Injury prone
242967,2022-05-01,"Callum Damian Peter Morton - FIFA 22 - Apr 26, 2022 | SoFIFA",Callum Damian Peter Morton,"Callum Morton (Callum Damian Peter Morton, born 19 January 2000) is a British footballer who plays as a striker for British club Peterborough United, on loan from West Bromwich Albion. In the game FIFA 22, his overall rating is 64.",https://cdn.sofifa.net/players/242/967/22_120.png,178,65,2000-01-19,"ST,LW",64,74,€1.3M,€8K,Right,2 ,3 ,1 ,High/High,Normal (170-185),Yes,,,1938,Peterborough United,14,Championship,https://cdn.sofifa.net/meta/team/254/30.png,67,SUB,20,,"Jun 30, 2022",,,,,,,,,51,64,61,56,54,62,53,44,43,62,77,75,74,63,75,64,78,76,67,58,53,29,64,59,60,59,37,32,26,14,10,9,5,12,
243736,2022-05-01,"Kevin Rauhut - FIFA 22 - Apr 26, 2022 | SoFIFA",Kevin Rauhut,"Kevin Rauhut (born 30 December 1989) is a German footballer who plays as a goalkeeper for German club Viktoria Köln. In the game FIFA 22, his overall rating is 61.",https://cdn.sofifa.net/players/243/736/22_120.png,188,77,1989-12-30,GK,61,61,€170K,€850,Left,3 ,1 ,1 ,Medium/Medium,Normal (185+),No,€247K,,110645,Viktoria Köln,2076,3. Liga,https://cdn.sofifa.net/meta/team/2823/30.png,64,SUB,24,2022-02-01,2023,,,,,,,,,14,9,10,21,7,14,12,12,37,20,29,35,33,50,31,47,48,20,43,7,27,12,5,28,19,45,10,12,10,63,59,63,57,64,"Team player, Cautious with crosses"
258584,2022-05-01,"Kéres Angelau Masangu - FIFA 21 - Feb 18, 2021 | SoFIFA",Kéres Angelau Masangu,"Keres Masangu (Kéres Angelau Masangu, born 7 March 2000) is a Belgian footballer who plays as a central defensive midfielder for Belgian club Beerschot. In the game FIFA 21, his overall rating is 59.",https://cdn.sofifa.net/players/258/584/21_120.png,185,75,2000-03-07,"CDM,CM,RB",59,70,€475K,€1K,Right,3 ,2 ,1 ,Medium/Medium,Normal (185+),No,€784K,,675,Beerschot,4,Pro League,https://cdn.sofifa.net/meta/team/6725/30.png,68,RES,19,2020-09-03,2023,,,,,,,,,46,36,61,58,26,56,28,35,56,61,63,68,62,43,58,54,71,64,68,41,66,58,48,53,34,51,57,59,57,12,13,6,10,8,
262939,2022-05-01,"Arne Schulz - FIFA 22 - Apr 26, 2022 | SoFIFA",Arne Schulz,"Arne Schulz (born 23 March 2003) is a German footballer who plays as a goalkeeper for German club DSC Arminia Bielefeld. In the game FIFA 22, his overall rating is 56.",https://cdn.sofifa.net/players/262/939/22_120.png,190,80,2003-03-23,GK,56,72,€325K,€500,Right,3 ,1 ,1 ,Medium/Medium,Lean (185+),No,€788K,,159,DSC Arminia Bielefeld,19,Bundesliga,https://cdn.sofifa.net/meta/team/2927/30.png,72,RES,35,2021-03-01,2024,,,,,,,,,11,7,14,21,5,13,11,11,28,16,26,25,28,53,25,41,33,27,64,7,20,14,12,33,12,31,12,12,11,51,54,55,52,62,
